User_ID,Age,Household_Size,Monthly_Income,Monthly_Spend,Preferred_Channel,Brand_Importance_Rating,Price_Importance_Rating,Price_Hike_Reaction,Primary_Influence,Loyalty_Score
00272,22,2,70000,9309,Supermarkets,3,3,Look for discounts/offers,Word of Mouth,0.55
00273,69,3,62000,9087,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Social Media Ads,0.6
00274,51,3,90000,13514,Supermarkets,4,3,Look for discounts/offers,In-store Displays,0.69
00275,23,3,24000,4372,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,In-store Displays,0.35
00276,39,2,34500,3488,E-commerce/Apps,3,5,Switch to a cheaper brand,TV Commercials,0.44
00277,28,3,32500,3856,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.02
00278,65,4,133000,19966,E-commerce/Apps,4,1,Continue buying the same brand,TV Commercials,0.6
00279,33,3,36000,4691,Discount Wholesalers,2,3,Look for discounts/offers,TV Commercials,0.39
00280,50,1,68000,10588,Supermarkets,3,2,Continue buying the same brand,Doctor Recommendation,0.41
00281,26,3,60500,10725,E-commerce/Apps,4,4,Switch to a cheaper brand,Social Media Ads,0.68
00282,23,3,34500,4038,Supermarkets,2,5,Switch to a cheaper brand,Doctor Recommendation,0.22
00283,33,2,37000,4308,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,TV Commercials,0.76
00284,46,2,47000,7199,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Doctor Recommendation,0.32
00285,20,1,68000,9627,Supermarkets,4,4,Switch to a cheaper brand,Doctor Recommendation,0.76
00286,37,1,33000,5026,E-commerce/Apps,1,4,Switch to a cheaper brand,Word of Mouth,0.09
00287,53,4,28000,5487,Supermarkets,1,4,Switch to a cheaper brand,Social Media Ads,0.19
00288,36,3,57500,9482,Discount Wholesalers,2,2,Continue buying the same brand,Word of Mouth,0.22
00289,43,1,20000,2318,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.33
00290,20,2,41000,5828,E-commerce/Apps,4,2,Continue buying the same brand,Doctor Recommendation,0.63
00291,36,2,61500,7979,Supermarkets,3,4,Switch to a cheaper brand,Word of Mouth,0.42
00292,37,3,45000,5134,Supermarkets,4,2,Continue buying the same brand,In-store Displays,0.75
00293,49,3,27000,2452,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Doctor Recommendation,0.3
00294,24,5,22000,2000,Discount Wholesalers,1,4,Switch to a cheaper brand,Social Media Ads,0.12
00295,69,2,65500,9509,Discount Wholesalers,3,3,Look for discounts/offers,In-store Displays,0.52
00296,58,6,33000,5384,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.28
00297,50,4,23000,3972,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,In-store Displays,0.15
00298,57,2,64000,9740,Supermarkets,3,2,Continue buying the same brand,Doctor Recommendation,0.49
00299,56,3,54000,8857,Supermarkets,3,3,Look for discounts/offers,Word of Mouth,0.4
00300,35,3,21000,2000,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Social Media Ads,0.31
00301,57,3,127500,19870,Discount Wholesalers,4,3,Look for discounts/offers,Doctor Recommendation,0.67
00302,18,4,27500,4635,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.2
00303,28,2,53500,9084,Discount Wholesalers,2,4,Switch to a cheaper brand,Social Media Ads,0.34
00304,45,3,98000,14861,Supermarkets,5,1,Continue buying the same brand,Word of Mouth,0.97
00305,74,6,56500,8948,Supermarkets,2,4,Switch to a cheaper brand,In-store Displays,0.21
00306,42,3,41000,6941,E-commerce/Apps,3,3,Look for discounts/offers,Word of Mouth,0.49
00307,67,1,17500,2000,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.34
00308,40,2,100500,15466,E-commerce/Apps,5,2,Continue buying the same brand,Word of Mouth,0.9
00309,48,1,55500,7834,Local Kirana/Mom-and-pop Stores,2,2,Continue buying the same brand,Word of Mouth,0.38
00310,47,3,17500,2420,Supermarkets,3,5,Switch to a cheaper brand,TV Commercials,0.58
00311,59,2,78500,11583,Supermarkets,4,4,Switch to a cheaper brand,Social Media Ads,0.63
00312,52,2,37000,5939,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,In-store Displays,0.37
00313,24,5,31500,5805,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.35
00314,33,1,27000,4851,E-commerce/Apps,2,4,Switch to a cheaper brand,Doctor Recommendation,0.29
00315,43,3,39500,7240,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.72
00316,65,6,54000,8083,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Doctor Recommendation,0.67
00317,74,2,28000,6654,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.23
00318,69,3,38500,7630,E-commerce/Apps,3,3,Look for discounts/offers,Doctor Recommendation,0.43
00319,66,3,196500,29973,E-commerce/Apps,5,2,Continue buying the same brand,Social Media Ads,0.93
00320,19,4,46000,6500,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.35
00321,18,4,58500,8387,E-commerce/Apps,3,4,Switch to a cheaper brand,Social Media Ads,0.58
00322,65,2,22000,2000,E-commerce/Apps,2,5,Switch to a cheaper brand,Word of Mouth,0.34
00323,29,6,18000,2570,E-commerce/Apps,3,5,Switch to a cheaper brand,TV Commercials,0.42
00324,22,5,75500,11171,Supermarkets,4,2,Continue buying the same brand,Word of Mouth,0.64
00325,54,2,65000,10811,Supermarkets,3,2,Continue buying the same brand,TV Commercials,0.6
00326,49,1,85500,11265,E-commerce/Apps,5,2,Continue buying the same brand,Word of Mouth,0.98
00327,72,4,34500,6467,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Word of Mouth,0.55
00328,26,1,67500,12125,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Social Media Ads,0.32
00329,58,3,10000,2000,E-commerce/Apps,3,4,Switch to a cheaper brand,Doctor Recommendation,0.46
00330,52,1,47500,6546,Supermarkets,2,3,Look for discounts/offers,In-store Displays,0.31
00331,36,4,60500,10711,Discount Wholesalers,3,4,Switch to a cheaper brand,Doctor Recommendation,0.47
00332,65,1,25500,3991,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,Doctor Recommendation,0.45
00333,33,4,61500,8020,Supermarkets,4,3,Look for discounts/offers,TV Commercials,0.78
00334,20,3,33000,4875,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Doctor Recommendation,0.29
00335,37,3,34500,4668,E-commerce/Apps,1,5,Switch to a cheaper brand,Word of Mouth,0.12
00336,41,3,31500,5868,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,In-store Displays,0.4
00337,71,5,80000,11949,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Doctor Recommendation,0.44
00338,73,3,28500,3928,Discount Wholesalers,1,5,Switch to a cheaper brand,In-store Displays,0.06
00339,50,3,27000,3054,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.39
00340,41,3,23500,3037,E-commerce/Apps,2,5,Switch to a cheaper brand,Word of Mouth,0.21
00341,69,1,30000,4561,Supermarkets,2,4,Switch to a cheaper brand,TV Commercials,0.23
00342,28,2,40000,6768,E-commerce/Apps,4,2,Continue buying the same brand,Doctor Recommendation,0.71
00343,66,1,49500,6241,E-commerce/Apps,3,3,Look for discounts/offers,Doctor Recommendation,0.49
00344,25,1,24500,2000,Supermarkets,2,5,Switch to a cheaper brand,TV Commercials,0.38
00345,53,3,43500,7389,Supermarkets,2,4,Switch to a cheaper brand,Word of Mouth,0.26
00346,55,1,49000,6911,Supermarkets,4,3,Look for discounts/offers,Doctor Recommendation,0.67
00347,57,2,22500,5093,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.08
00348,37,3,37000,4948,Supermarkets,4,4,Switch to a cheaper brand,Social Media Ads,0.67
00349,52,3,34500,5613,Discount Wholesalers,2,5,Switch to a cheaper brand,Social Media Ads,0.29
00350,65,4,37500,5378,Supermarkets,3,2,Continue buying the same brand,Doctor Recommendation,0.53
00351,42,5,27500,3861,Local Kirana/Mom-and-pop Stores,1,5,Switch to a cheaper brand,Social Media Ads,0.04
00352,52,4,33500,3976,Supermarkets,2,4,Switch to a cheaper brand,TV Commercials,0.28
00353,42,2,36500,7062,E-commerce/Apps,2,3,Look for discounts/offers,In-store Displays,0.32
00354,46,4,92000,14142,E-commerce/Apps,5,2,Continue buying the same brand,Doctor Recommendation,0.91
00355,35,5,37000,6051,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,Social Media Ads,0.71
00356,63,2,70500,12276,Supermarkets,2,4,Switch to a cheaper brand,Word of Mouth,0.25
00357,35,2,73500,12165,E-commerce/Apps,4,4,Switch to a cheaper brand,TV Commercials,0.75
00358,19,3,18500,2975,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.26
00359,71,4,31000,4012,E-commerce/Apps,3,5,Switch to a cheaper brand,Word of Mouth,0.54
00360,52,3,73500,9469,Discount Wholesalers,2,2,Continue buying the same brand,Doctor Recommendation,0.32
00361,33,3,39500,7089,Supermarkets,4,4,Switch to a cheaper brand,In-store Displays,0.79
00362,58,4,34000,5965,E-commerce/Apps,2,5,Switch to a cheaper brand,Doctor Recommendation,0.24
00363,53,4,52500,7806,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Doctor Recommendation,0.51
00364,50,3,61500,11300,Local Kirana/Mom-and-pop Stores,4,2,Continue buying the same brand,Word of Mouth,0.69
00365,21,2,35500,3553,Discount Wholesalers,3,3,Look for discounts/offers,In-store Displays,0.46
00366,50,4,31500,5357,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.23
00367,31,6,11000,2000,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0
00368,38,4,37000,6217,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,Doctor Recommendation,0.66
00369,65,3,30000,5330,E-commerce/Apps,1,4,Switch to a cheaper brand,In-store Displays,0.04
00370,37,1,21500,4206,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.28
00371,73,5,32500,3589,Supermarkets,2,4,Switch to a cheaper brand,TV Commercials,0.37
00372,25,2,29000,5359,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,TV Commercials,0.23
00373,24,4,39500,5738,Discount Wholesalers,2,2,Continue buying the same brand,TV Commercials,0.29
00374,20,2,31500,4549,Supermarkets,1,5,Switch to a cheaper brand,Doctor Recommendation,0
00375,34,2,45000,7934,Local Kirana/Mom-and-pop Stores,3,3,Look for discounts/offers,Doctor Recommendation,0.59
00376,50,4,39500,7668,E-commerce/Apps,3,2,Continue buying the same brand,In-store Displays,0.56
00377,65,1,68500,10498,Supermarkets,2,3,Look for discounts/offers,In-store Displays,0.23
00378,29,3,27500,3534,Supermarkets,1,4,Switch to a cheaper brand,TV Commercials,0.12
00379,68,3,88000,12392,Supermarkets,4,1,Continue buying the same brand,Social Media Ads,0.65
00380,39,4,61500,8539,E-commerce/Apps,4,3,Look for discounts/offers,Social Media Ads,0.7
00381,72,1,76000,11799,Discount Wholesalers,2,2,Continue buying the same brand,Word of Mouth,0.4
00382,39,5,41000,5635,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Word of Mouth,0.68
00383,63,2,31500,6047,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.23
00384,47,1,27500,4865,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0.15
00385,55,2,87000,13618,Supermarkets,4,2,Continue buying the same brand,Doctor Recommendation,0.78
00386,55,1,62500,9557,Discount Wholesalers,4,3,Look for discounts/offers,TV Commercials,0.74
00387,62,2,21500,3064,E-commerce/Apps,1,4,Switch to a cheaper brand,Social Media Ads,0.16
00388,68,3,59000,8456,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,Social Media Ads,0.58
00389,71,3,24000,2743,E-commerce/Apps,1,5,Switch to a cheaper brand,Word of Mouth,0.07
00390,25,4,42500,5117,Supermarkets,2,4,Switch to a cheaper brand,TV Commercials,0.32
00391,44,5,54500,8097,E-commerce/Apps,2,2,Continue buying the same brand,In-store Displays,0.31
00392,44,2,75000,10935,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,In-store Displays,0.64
00393,51,3,40500,6450,Supermarkets,4,4,Switch to a cheaper brand,TV Commercials,0.68
00394,38,2,33500,4656,Supermarkets,3,4,Switch to a cheaper brand,Word of Mouth,0.54
00395,47,4,37000,5677,Supermarkets,4,2,Continue buying the same brand,In-store Displays,0.63
00396,50,2,61500,9252,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.46
00397,45,4,53500,7573,E-commerce/Apps,4,4,Switch to a cheaper brand,Word of Mouth,0.74
00398,64,4,36000,7645,Supermarkets,4,4,Switch to a cheaper brand,Doctor Recommendation,0.67
00399,50,2,14000,3072,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.14
00400,22,2,10500,2000,E-commerce/Apps,1,5,Switch to a cheaper brand,TV Commercials,0.19
00401,65,4,40500,5526,Supermarkets,3,4,Switch to a cheaper brand,Word of Mouth,0.51
00402,36,3,20000,2501,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Social Media Ads,0.33
00403,21,1,27500,5101,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.45
00404,52,4,32000,5614,E-commerce/Apps,2,4,Switch to a cheaper brand,Social Media Ads,0.26
00405,66,6,102500,15085,Discount Wholesalers,4,3,Look for discounts/offers,Word of Mouth,0.77
00406,34,3,38500,5492,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,Word of Mouth,0.63
00407,61,4,52000,5807,Local Kirana/Mom-and-pop Stores,2,2,Continue buying the same brand,In-store Displays,0.39
00408,45,3,46500,8320,Supermarkets,2,4,Switch to a cheaper brand,TV Commercials,0.33
00409,47,2,10500,2000,E-commerce/Apps,2,4,Switch to a cheaper brand,Doctor Recommendation,0.27
00410,46,2,29500,5270,Local Kirana/Mom-and-pop Stores,3,5,Switch to a cheaper brand,Social Media Ads,0.5
00411,63,3,19500,2000,Supermarkets,2,5,Switch to a cheaper brand,Social Media Ads,0.38
00412,70,2,86000,13640,Supermarkets,4,1,Continue buying the same brand,TV Commercials,0.65
00413,23,2,14500,3719,E-commerce/Apps,3,5,Switch to a cheaper brand,Doctor Recommendation,0.57
00414,52,2,29000,4574,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.44
00415,58,4,31500,5686,E-commerce/Apps,2,5,Switch to a cheaper brand,In-store Displays,0.21
00416,54,2,22000,5661,E-commerce/Apps,1,4,Switch to a cheaper brand,Doctor Recommendation,0.01
00417,41,2,38000,5418,Discount Wholesalers,2,3,Look for discounts/offers,TV Commercials,0.31
00418,46,3,35500,6079,E-commerce/Apps,2,4,Switch to a cheaper brand,In-store Displays,0.38
00419,66,4,39000,4736,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.44
00420,63,5,46500,7986,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Word of Mouth,0.27
00421,70,3,40500,7755,E-commerce/Apps,3,4,Switch to a cheaper brand,Word of Mouth,0.51
00422,48,1,43500,7407,Supermarkets,4,4,Switch to a cheaper brand,Doctor Recommendation,0.71
00423,52,1,63000,9206,E-commerce/Apps,4,2,Continue buying the same brand,TV Commercials,0.65
00424,50,3,15500,3816,Supermarkets,2,5,Switch to a cheaper brand,In-store Displays,0.23
00425,69,1,51500,9376,E-commerce/Apps,4,3,Look for discounts/offers,Social Media Ads,0.72
00426,38,2,21500,4149,E-commerce/Apps,2,4,Switch to a cheaper brand,TV Commercials,0.24
00427,49,3,26000,3462,E-commerce/Apps,1,5,Switch to a cheaper brand,In-store Displays,0.14
00428,40,1,38500,5481,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,In-store Displays,0.63
00429,50,2,44500,7113,Supermarkets,2,3,Look for discounts/offers,Doctor Recommendation,0.39
00430,20,6,47000,8887,Supermarkets,3,3,Look for discounts/offers,Social Media Ads,0.42
00431,35,3,22500,3490,E-commerce/Apps,2,4,Switch to a cheaper brand,Word of Mouth,0.33
00432,42,2,82000,12647,E-commerce/Apps,4,1,Continue buying the same brand,Doctor Recommendation,0.7
00433,59,4,29000,3706,Supermarkets,2,5,Switch to a cheaper brand,Social Media Ads,0.3
00434,48,2,25000,3763,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Word of Mouth,0.58
00435,71,3,19000,2349,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,In-store Displays,0.41
00436,20,5,18000,3660,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.23
00437,57,3,18000,2914,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Social Media Ads,0.32
00438,63,2,42000,7105,E-commerce/Apps,2,4,Switch to a cheaper brand,Social Media Ads,0.23
00439,41,3,49000,7453,Supermarkets,2,2,Continue buying the same brand,Social Media Ads,0.34
00440,67,3,23500,3342,E-commerce/Apps,1,5,Switch to a cheaper brand,Social Media Ads,0
00441,49,2,20500,2000,E-commerce/Apps,1,4,Switch to a cheaper brand,Doctor Recommendation,0.12
00442,64,6,32500,6020,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.17
00443,39,4,38000,5783,Local Kirana/Mom-and-pop Stores,4,4,Switch to a cheaper brand,TV Commercials,0.69
00444,40,4,41000,6570,E-commerce/Apps,2,2,Continue buying the same brand,In-store Displays,0.32
00445,19,5,22000,5224,Supermarkets,1,5,Switch to a cheaper brand,Word of Mouth,0.14
00446,44,3,33000,4796,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.09
00447,59,5,79500,13437,Local Kirana/Mom-and-pop Stores,2,3,Look for discounts/offers,Doctor Recommendation,0.32
00448,19,3,19500,2000,Local Kirana/Mom-and-pop Stores,2,5,Switch to a cheaper brand,Word of Mouth,0.24
00449,43,4,35500,7154,Discount Wholesalers,3,4,Switch to a cheaper brand,Social Media Ads,0.52
00450,34,4,46500,7141,Supermarkets,4,4,Switch to a cheaper brand,Word of Mouth,0.74
00451,57,2,22000,4218,E-commerce/Apps,2,5,Switch to a cheaper brand,Word of Mouth,0.27
00452,50,5,49000,7837,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.45
00453,26,1,18500,3031,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.29
00454,60,2,49500,8439,Supermarkets,2,3,Look for discounts/offers,Doctor Recommendation,0.29
00455,71,2,37000,5190,Supermarkets,3,4,Switch to a cheaper brand,Doctor Recommendation,0.55
00456,65,4,17500,2577,Local Kirana/Mom-and-pop Stores,2,4,Switch to a cheaper brand,TV Commercials,0.37
00457,56,2,51000,9304,Local Kirana/Mom-and-pop Stores,3,4,Switch to a cheaper brand,Social Media Ads,0.57
00458,46,2,23000,2681,Supermarkets,1,5,Switch to a cheaper brand,TV Commercials,0.12
00459,59,3,33500,5041,Discount Wholesalers,2,5,Switch to a cheaper brand,Word of Mouth,0.32
00460,72,4,49500,7726,Local Kirana/Mom-and-pop Stores,4,3,Look for discounts/offers,In-store Displays,0.77
00461,43,1,22000,2000,Supermarkets,2,5,Switch to a cheaper brand,Word of Mouth,0.26
00462,52,3,27500,6096,E-commerce/Apps,1,4,Switch to a cheaper brand,TV Commercials,0.16
00463,67,6,63500,9075,E-commerce/Apps,4,3,Look for discounts/offers,Word of Mouth,0.68
00464,42,2,12500,2000,Supermarkets,1,5,Switch to a cheaper brand,In-store Displays,0.12
00465,41,4,73500,10517,Supermarkets,3,4,Switch to a cheaper brand,Word of Mouth,0.47
00466,30,3,17000,2518,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,Word of Mouth,0.17
00467,24,3,25500,4938,Supermarkets,1,5,Switch to a cheaper brand,Social Media Ads,0.03
00468,74,2,41500,6249,Supermarkets,2,4,Switch to a cheaper brand,Doctor Recommendation,0.32
00469,53,3,49000,8010,E-commerce/Apps,2,3,Look for discounts/offers,Word of Mouth,0.24
00470,62,3,42000,7299,Supermarkets,4,3,Look for discounts/offers,Doctor Recommendation,0.62
00471,37,2,37000,6065,Supermarkets,3,2,Continue buying the same brand,TV Commercials,0.45
00472,18,2,29000,3943,Discount Wholesalers,1,5,Switch to a cheaper brand,Doctor Recommendation,0.08
00473,25,5,79000,13524,Supermarkets,2,3,Look for discounts/offers,TV Commercials,0.35
00474,63,2,53000,7789,Local Kirana/Mom-and-pop Stores,3,2,Continue buying the same brand,In-store Displays,0.48
00475,33,2,65000,10302,Discount Wholesalers,2,3,Look for discounts/offers,Word of Mouth,0.21
00476,31,2,29000,4332,Supermarkets,3,5,Switch to a cheaper brand,Doctor Recommendation,0.6
00477,29,4,11000,2000,Local Kirana/Mom-and-pop Stores,1,4,Switch to a cheaper brand,In-store Displays,0.06
